Id_censo,Indicadores de renta media,Primera fecha: Total
2807912066,Renta bruta media por hogar,25.234
2807912066,Renta bruta media por persona,7.640
2807912066,Renta neta media por hogar,22.399
2807912066,Renta neta media por persona,6.782
2807912067,Media de la renta por unidad de consumo,12.041
2807912067,Mediana de la renta por unidad de consumo,9.450
2807912067,Renta bruta media por hogar,28.488
2807912067,Renta bruta media por persona,8.953
2807912067,Renta neta media por hogar,24.906
2807912067,Renta neta media por persona,7.827
2807912069,Media de la renta por unidad de consumo,13.791
2807912069,Mediana de la renta por unidad de consumo,10.850
2807912069,Renta bruta media por hogar,28.941
2807912069,Renta bruta media por persona,10.762
2807912069,Renta neta media por hogar,25.268
2807912069,Renta neta media por persona,9.396
2807912070,Media de la renta por unidad de consumo,19.440
2807912070,Mediana de la renta por unidad de consumo,16.450
2807912070,Renta bruta media por hogar,40.484
2807912070,Renta bruta media por persona,15.860
2807912070,Renta neta media por hogar,34.061
2807912070,Renta neta media por persona,13.344
2807912071,Media de la renta por unidad de consumo,15.552
2807912071,Mediana de la renta por unidad de consumo,13.650
2807912071,Renta bruta media por hogar,30.700
2807912071,Renta bruta media por persona,12.562
2807912071,Renta neta media por hogar,26.503
2807912071,Renta neta media por persona,10.845
2807912073,Media de la renta por unidad de consumo,11.182
2807912073,Mediana de la renta por unidad de consumo,10.150
2807912073,Renta bruta media por hogar,22.182
2807912073,Renta bruta media por persona,8.817
2807912073,Renta neta media por hogar,19.838
2807912073,Renta neta media por persona,7.885
2807912074,Media de la renta por unidad de consumo,13.402
2807912074,Mediana de la renta por unidad de consumo,12.950
2807912074,Renta bruta media por hogar,27.865
2807912074,Renta bruta media por persona,10.530
2807912074,Renta neta media por hogar,24.616
2807912074,Renta neta media por persona,9.302
2807912075,Media de la renta por unidad de consumo,13.029
2807912075,Mediana de la renta por unidad de consumo,10.850
2807912075,Renta bruta media por hogar,27.895
2807912075,Renta bruta media por persona,10.202
2807912075,Renta neta media por hogar,24.519
2807912075,Renta neta media por persona,8.967
2807912077,Media de la renta por unidad de consumo,15.336
2807912077,Mediana de la renta por unidad de consumo,14.350
2807912077,Renta bruta media por hogar,31.656
2807912077,Renta bruta media por persona,11.843
2807912077,Renta neta media por hogar,27.668
2807912077,Renta neta media por persona,10.351
2807912078,Media de la renta por unidad de consumo,13.972
2807912078,Mediana de la renta por unidad de consumo,11.550
2807912078,Renta bruta media por hogar,29.791
2807912078,Renta bruta media por persona,10.829
2807912078,Renta neta media por hogar,25.930
2807912078,Renta neta media por persona,9.426
2807912079,Media de la renta por unidad de consumo,13.263
2807912079,Mediana de la renta por unidad de consumo,11.550
2807912079,Renta bruta media por hogar,27.879
2807912079,Renta bruta media por persona,9.987
2807912079,Renta neta media por hogar,24.620
2807912079,Renta neta media por persona,8.820
2807912080,Media de la renta por unidad de consumo,12.802
2807912080,Mediana de la renta por unidad de consumo,10.150
2807912080,Renta bruta media por hogar,28.138
2807912080,Renta bruta media por persona,9.562
2807912080,Renta neta media por hogar,24.810
2807912080,Renta neta media por persona,8.431
2807912081,Media de la renta por unidad de consumo,13.443
2807912081,Mediana de la renta por unidad de consumo,11.550
2807912081,Renta bruta media por hogar,28.434
2807912081,Renta bruta media por persona,10.320
2807912081,Renta neta media por hogar,24.970
2807912081,Renta neta media por persona,9.063
2807912082,Media de la renta por unidad de consumo,13.441
2807912082,Mediana de la renta por unidad de consumo,10.850
2807912082,Renta bruta media por hogar,31.874
2807912082,Renta bruta media por persona,10.306
2807912082,Renta neta media por hogar,27.479
2807912082,Renta neta media por persona,8.885
2807912083,Media de la renta por unidad de consumo,12.920
2807912083,Mediana de la renta por unidad de consumo,11.550
2807912083,Renta bruta media por hogar,28.125
2807912083,Renta bruta media por persona,9.609
2807912083,Renta neta media por hogar,24.894
2807912083,Renta neta media por persona,8.505
2807912084,Media de la renta por unidad de consumo,13.717
2807912084,Mediana de la renta por unidad de consumo,12.250
2807912084,Renta bruta media por hogar,28.827
2807912084,Renta bruta media por persona,10.565
2807912084,Renta neta media por hogar,25.445
2807912084,Renta neta media por persona,9.326
2807912086,Media de la renta por unidad de consumo,14.009
2807912086,Mediana de la renta por unidad de consumo,12.950
2807912086,Renta bruta media por hogar,29.742
2807912086,Renta bruta media por persona,10.167
2807912086,Renta neta media por hogar,26.485
2807912086,Renta neta media por persona,9.054
2807912087,Media de la renta por unidad de consumo,11.995
2807912087,Mediana de la renta por unidad de consumo,10.850
2807912087,Renta bruta media por hogar,26.670
2807912087,Renta bruta media por persona,8.778
2807912087,Renta neta media por hogar,23.848
2807912087,Renta neta media por persona,7.849
2807912088,Media de la renta por unidad de consumo,12.329
2807912088,Mediana de la renta por unidad de consumo,10.150
2807912088,Renta bruta media por hogar,27.620
2807912088,Renta bruta media por persona,9.288
2807912088,Renta neta media por hogar,24.106
2807912088,Renta neta media por persona,8.106
2807912089,Media de la renta por unidad de consumo,12.502
2807912089,Mediana de la renta por unidad de consumo,10.150
2807912089,Renta bruta media por hogar,26.627
2807912089,Renta bruta media por persona,9.299
2807912089,Renta neta media por hogar,23.408
2807912089,Renta neta media por persona,8.175
2807912090,Media de la renta por unidad de consumo,12.757
2807912090,Mediana de la renta por unidad de consumo,10.150
2807912090,Renta bruta media por hogar,27.885
2807912090,Renta bruta media por persona,9.634
2807912090,Renta neta media por hogar,24.588
2807912090,Renta neta media por persona,8.495
2807912091,Media de la renta por unidad de consumo,12.693
2807912091,Mediana de la renta por unidad de consumo,11.550
2807912091,Renta bruta media por hogar,26.847
2807912091,Renta bruta media por persona,9.614
2807912091,Renta neta media por hogar,23.857
2807912091,Renta neta media por persona,8.544
2807912092,Media de la renta por unidad de consumo,13.775
2807912092,Mediana de la renta por unidad de consumo,11.550
2807912092,Renta bruta media por hogar,30.296
2807912092,Renta bruta media por persona,10.389
2807912092,Renta neta media por hogar,26.738
2807912092,Renta neta media por persona,9.169
2807912093,Media de la renta por unidad de consumo,13.061
2807912093,Mediana de la renta por unidad de consumo,10.850
2807912093,Renta bruta media por hogar,29.092
2807912093,Renta bruta media por persona,9.884
2807912093,Renta neta media por hogar,25.493
2807912093,Renta neta media por persona,8.661
2807912094,Media de la renta por unidad de consumo,12.174
2807912094,Mediana de la renta por unidad de consumo,10.150
2807912094,Renta bruta media por hogar,27.050
2807912094,Renta bruta media por persona,9.286
2807912094,Renta neta media por hogar,23.640
2807912094,Renta neta media por persona,8.115
2807912096,Media de la renta por unidad de consumo,11.664
2807912096,Mediana de la renta por unidad de consumo,9.450
2807912096,Renta bruta media por hogar,27.466
2807912096,Renta bruta media por persona,8.848
2807912096,Renta neta media por hogar,24.088
2807912096,Renta neta media por persona,7.760
2807912097,Media de la renta por unidad de consumo,13.646
2807912097,Mediana de la renta por unidad de consumo,10.850
2807912097,Renta bruta media por hogar,31.616
2807912097,Renta bruta media por persona,10.799
2807912097,Renta neta media por hogar,27.043
2807912097,Renta neta media por persona,9.237
2807912098,Media de la renta por unidad de consumo,21.762
2807912098,Mediana de la renta por unidad de consumo,19.950
2807912098,Renta bruta media por hogar,49.613
2807912098,Renta bruta media por persona,17.817
2807912098,Renta neta media por hogar,40.614
2807912098,Renta neta media por persona,14.586
2807912099,Media de la renta por unidad de consumo,13.142
2807912099,Mediana de la renta por unidad de consumo,12.950
2807912099,Renta bruta media por hogar,29.729
2807912099,Renta bruta media por persona,9.982
2807912099,Renta neta media por hogar,25.968
2807912099,Renta neta media por persona,8.719
2807912100,Media de la renta por unidad de consumo,13.234
2807912100,Mediana de la renta por unidad de consumo,12.250
2807912100,Renta bruta media por hogar,27.166
2807912100,Renta bruta media por persona,10.105
2807912100,Renta neta media por hogar,23.904
2807912100,Renta neta media por persona,8.891
2807912101,Media de la renta por unidad de consumo,19.046
2807912101,Mediana de la renta por unidad de consumo,17.850
2807912101,Renta bruta media por hogar,44.260
2807912101,Renta bruta media por persona,14.528
2807912101,Renta neta media por hogar,36.610
2807912101,Renta neta media por persona,12.017
2807912102,Media de la renta por unidad de consumo,17.307
2807912102,Mediana de la renta por unidad de consumo,15.750
2807912102,Renta bruta media por hogar,38.714
2807912102,Renta bruta media por persona,12.981
2807912102,Renta neta media por hogar,32.222
2807912102,Renta neta media por persona,10.804
2807912103,Media de la renta por unidad de consumo,11.652
2807912103,Mediana de la renta por unidad de consumo,9.450
2807912103,Renta bruta media por hogar,26.147
2807912103,Renta bruta media por persona,8.457
2807912103,Renta neta media por hogar,22.954
2807912103,Renta neta media por persona,7.425
2807912104,Media de la renta por unidad de consumo,19.621
2807912104,Mediana de la renta por unidad de consumo,17.850
2807912104,Renta bruta media por hogar,45.148
2807912104,Renta bruta media por persona,15.240
2807912104,Renta neta media por hogar,37.155
2807912104,Renta neta media por persona,12.542
2807912105,Media de la renta por unidad de consumo,18.288
2807912105,Mediana de la renta por unidad de consumo,15.750
2807912105,Renta bruta media por hogar,46.385
2807912105,Renta bruta media por persona,14.037
2807912105,Renta neta media por hogar,38.004
2807912105,Renta neta media por persona,11.501
2807912106,Media de la renta por unidad de consumo,20.955
2807912106,Mediana de la renta por unidad de consumo,19.250
2807912106,Renta bruta media por hogar,46.499
2807912106,Renta bruta media por persona,15.826
2807912106,Renta neta media por hogar,38.266
2807912106,Renta neta media por persona,13.024
2807912107,Media de la renta por unidad de consumo,25.954
2807912107,Mediana de la renta por unidad de consumo,24.150
2807912107,Renta bruta media por hogar,54.071
2807912107,Renta bruta media por persona,21.387
2807912107,Renta neta media por hogar,43.269
2807912107,Renta neta media por persona,17.114
2807912108,Media de la renta por unidad de consumo,18.631
2807912108,Mediana de la renta por unidad de consumo,16.450
2807912108,Renta bruta media por hogar,40.248
2807912108,Renta bruta media por persona,14.837
2807912108,Renta neta media por hogar,33.449
2807912108,Renta neta media por persona,12.330
2807912109,Media de la renta por unidad de consumo,16.068
2807912109,Mediana de la renta por unidad de consumo,14.350
2807912109,Renta bruta media por hogar,36.035
2807912109,Renta bruta media por persona,12.277
